vendor_name,claims,amount,report_month,report_year,schedule,source_pdf
ALPHA HILL MEDICAL CENTER LIMITED,,2060650.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
ALPHA MEDICAL CENTRE- KAEWA,,275520.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
Alpha Medical Centre-Kaewa,,133200.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
ALPHIL MATERNITY AND NURSING HOME,,1913840.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
ALPHIL MEDICAL CENTRE LIMITED,,50000.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
ALPHIL MEDICAL CENTRE LIMITED (Nakuru),,50000.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
ALPHIL MEDICAL CENTRE LIMITED- KABURWO,,309120.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
Alpo Medical Centre,,255200.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
Al-Raheem Medical Centre,,463680.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
ALRAHEEM MEDICAL CENTRE LIMITED,,750400.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
Al-Rahman Nursing Home,,797440.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
AL-RAYAN CHILD AND FAMILY CARE,,1039360.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
AL-SHAKUUR NURSING HOME LIMITED,,3953600.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
ALSHEFAUN HEALTH CLINIC LIMITED,,676480.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
AL-SHIFAAT NURSING HOME,,1960000.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
AL-SIHA NURSING HOME,,2933040.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
ALUM BEACH DISPENSARY,,20000.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
ALUNGU DISPENSARY,,109760.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
ALUNGU HEALTH CENTRE,,167680.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
Aluor Mission Health Centre,,146640.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
ALUPE SUB-COUNTY HOSPITAL,,735440.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
AL-WADUD NURSING HOME LIMITED,,1478400.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
AL-zahrawi nursing home,,448000.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
AL-ZAHRAWI NURSING HOME,,846720.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
Ama (Africa Muslim Agency) Clinic,,593600.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
